seq,number,name,algorithm,algorithm_id,information,correct_user,submission_cnt,correct_rate,level,avg_try,time_limit,memory_limit
218,13277,큰 수 곱셈,"수학,사칙연산,임의 정밀도 / 큰 수 연산","124,121,117",분류,1662,4487,60.501999999999995,1,1.65,3 초,512 MB
219,1592,영식이와 친구들,"수학,구현,시뮬레이션","124,102,141",분류,1631,2845,64.722,4,1.55,2 초,128 MB
220,2621,카드게임,"수학,구현,사칙연산","124,102,121","출처,분류",1586,5580,34.478,6,2.9,1 초,128 MB
221,2014,소수의 곱,"수학,자료 구조,정수론,우선순위 큐","124,175,95,59",분류,1570,10066,22.48,14,4.45,2 초,128 MB
222,14490,백대열,"수학,문자열,정수론,파싱,유클리드 호제법","124,158,95,96,26","출처,분류",1569,2404,73.14699999999999,7,1.37,2 초,512 MB
223,11023,더하기 3,"수학,구현,사칙연산","124,102,121",분류,1540,2395,75.676,3,1.32,1 초,256 MB
224,9550,아이들은 사탕을 좋아해,"수학,사칙연산","124,121","출처,다국어,분류",1537,2031,82.991,3,1.2,1 초,128 MB
225,1526,가장 큰 금민수,수학,124,분류,1532,3261,58.451,5,1.71,2 초,256 MB
226,17256,달달함이 넘쳐흘러,"수학,구현,사칙연산","124,102,121","출처,분류",1512,1920,84.09299999999999,1,1.19,1 초,256 MB
227,16673,고려대학교에는 공식 와인이 있다,"수학,사칙연산","124,121","출처,분류",1510,2030,80.619,3,1.24,0.1 초,256 MB
228,1328,고층 빌딩,"수학,다이나믹 프로그래밍,조합론","124,25,6",분류,1508,6274,31.568,15,3.17,2 초,128 MB
229,3062,수 뒤집기,"수학,구현,사칙연산","124,102,121","출처,분류",1507,3374,52.989,4,1.89,1 초,128 MB
230,1252,이진수 덧셈,"수학,구현,사칙연산","124,102,121",분류,1498,6111,29.406999999999996,5,3.4,2 초,128 MB
231,2436,공약수,"수학,정수론,유클리드 호제법","124,95,26","출처,분류",1495,7645,26.976,11,3.71,1 초,128 MB
232,2858,기숙사 바닥,"수학,브루트포스 알고리즘,사칙연산","124,125,121","출처,다국어,분류",1486,3260,55.886,4,1.79,1 초,128 MB
233,1350,진짜 공간,"수학,사칙연산","124,121",분류,1485,5421,31.84,4,3.14,2 초,128 MB
234,5347,LCM,"수학,정수론,유클리드 호제법","124,95,26","출처,다국어,분류",1481,3296,52.075,7,1.92,1 초,128 MB
235,14916,거스름돈,"수학,다이나믹 프로그래밍","124,25","출처,분류",1461,3340,52.95399999999999,6,1.89,2 초,512 MB
236,10409,서버,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",1451,3136,51.56399999999999,3,1.94,1 초,256 MB
237,11944,NN,"수학,문자열","124,158","출처,분류",1451,4248,39.939,4,2.5,1 초,32 MB
238,2312,수 복원하기,"수학,정수론,소수 판정,에라토스테네스의 체","124,95,9,67",분류,1438,3033,56.391999999999996,9,1.77,2 초,128 MB
239,6378,디지털 루트,"수학,구현","124,102","출처,다국어,분류",1429,4173,41.301,3,2.42,1 초,128 MB
240,3004,체스판 조각,수학,124,"출처,다국어,분류",1413,2175,71.835,2,1.39,1 초,128 MB
241,2998,8진수,"수학,구현","124,102","출처,다국어,분류",1399,2585,60.879,6,1.64,1 초,128 MB
242,11444,피보나치 수 6,"수학,분할 정복을 이용한 거듭제곱","124,39",분류,1383,3209,57.577,13,1.74,1 초,256 MB
243,5533,유니크,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",1372,2092,72.554,5,1.38,1 초,128 MB
244,2863,이게 분수?,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",1366,3329,46.00899999999999,3,2.17,1 초,128 MB
245,17496,스타후르츠,"수학,사칙연산","124,121","출처,분류",1362,2017,71.49600000000001,1,1.4,1 초,256 MB
246,5054,주차의 신,수학,124,"출처,다국어,분류",1359,1831,81.524,4,1.22,1 초,128 MB
247,8741,이진수 합,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",1350,3915,48.49100000000001,4,2.06,1 초,128 MB
248,10179,쿠폰,"수학,구현","124,102","출처,다국어,분류",1345,2589,57.332,2,1.74,1 초,256 MB
249,2153,소수 단어,"수학,문자열,정수론,소수 판정","124,158,95,9",분류,1339,3354,44.813,4,2.23,2 초,128 MB
250,15954,인형들,"수학,브루트포스 알고리즘","124,125","스페셜 저지,출처,분류",1333,11507,18.371,10,5.44,1 초 (추가 시간 없음),512 MB
251,5073,삼각형과 세 변,수학,124,"출처,다국어,분류",1332,3032,52.732,3,1.9,1 초,128 MB
252,2985,세 수,"수학,구현,사칙연산","124,102,121","스페셜 저지,출처,다국어,분류",1322,3223,46.549,3,2.15,1 초,128 MB
253,14489,치킨 두 마리 (...),"수학,구현,사칙연산","124,102,121","출처,분류",1312,2374,60.571999999999996,3,1.65,2 초,512 MB
254,2997,네 번째 수,"수학,구현,사칙연산","124,102,121","스페셜 저지,출처,다국어,분류",1282,3087,48.195,3,2.07,1 초,128 MB
255,15439,Vera and Outfits,"수학,사칙연산","124,121","출처,다국어,분류",1280,1507,89.199,1,1.12,2 초,256 MB
256,3049,다각형의 대각선,"수학,조합론","124,6","출처,다국어,분류",1277,1928,76.193,4,1.31,1 초,128 MB
257,1188,음식 평론가,수학,124,"출처,다국어,분류",1271,3651,45.474,11,2.2,1 초,128 MB
258,15353,큰 수 A+B (2),"수학,문자열,사칙연산,임의 정밀도 / 큰 수 연산","124,158,121,117","언어 제한,분류",1271,3084,55.672,9,1.8,1 초,256 MB
259,10474,분수좋아해?,"수학,사칙연산","124,121","출처,다국어,분류",1269,1836,77.331,3,1.29,2 초,256 MB
260,4880,다음수,"수학,사칙연산","124,121","출처,다국어,분류",1267,2487,59.623999999999995,3,1.68,1 초,128 MB
261,2485,가로수,"수학,정수론,유클리드 호제법","124,95,26","출처,분류",1265,3871,42.181000000000004,7,2.37,1 초,128 MB
262,1551,수열의 변화,"수학,구현","124,102",분류,1264,2736,54.29600000000001,4,1.84,2 초,128 MB
263,10253,헨리,"수학,구현","124,102","출처,다국어,분류",1257,5899,29.09,14,3.44,1 초,256 MB
264,16486,운동장 한 바퀴,"수학,기하학","124,100","스페셜 저지,출처,분류",1245,1696,79.19800000000001,2,1.26,1 초 (추가 시간 없음),512 MB
265,2484,주사위 네개,"수학,구현","124,102","출처,분류",1211,3452,42.343,4,2.36,1 초,128 MB
266,1788,피보나치 수의 확장,"수학,다이나믹 프로그래밍","124,25",분류,1205,4647,30.897,9,3.24,2 초,128 MB
267,14924,폰 노이만과 파리,수학,124,"출처,분류",1199,1547,83.264,2,1.2,1 초,512 MB
268,1598,꼬리를 무는 숫자 나열,"수학,사칙연산","124,121",분류,1182,2852,47.508,3,2.1,2 초,128 MB
269,15873,공백 없는 A+B,수학,124,분류,1181,2476,54.879,2,1.82,0.5 초,512 MB
270,16395,파스칼의 삼각형,"수학,다이나믹 프로그래밍,조합론","124,25,6","출처,분류",1174,2051,66.104,6,1.51,1 초,256 MB
271,4299,AFC 윔블던,"수학,사칙연산","124,121","출처,다국어,분류",1147,4079,32.075,2,3.12,1 초,128 MB
272,6591,이항 쇼다운,"수학,조합론","124,6","출처,다국어,분류",1145,5973,24.875,8,4.02,1 초,128 MB
273,10837,동전 게임,수학,124,"출처,분류",1140,3996,38.749,6,2.58,1 초,256 MB
274,10166,관중석,"수학,정수론,유클리드 호제법","124,95,26","출처,분류",1139,4093,41.89,9,2.39,1 초,64 MB
275,1356,유진수,"수학,구현,문자열,사칙연산","124,102,158,121",분류,1133,3147,42.213,5,2.37,2 초,128 MB
276,13900,순서쌍의 곱의 합,"수학,사칙연산","124,121","출처,분류",1127,4851,31.781999999999996,7,3.15,1 초 (추가 시간 없음),256 MB
277,15667,2018 연세대학교 프로그래밍 경진대회,"수학,사칙연산","124,121","출처,분류",1124,1944,65.616,3,1.52,1 초,128 MB
278,16431,베시와 데이지,"수학,구현","124,102","출처,분류",1123,2235,58.036,2,1.72,1 초,128 MB
279,8370,Plane,"수학,사칙연산","124,121","출처,다국어,분류",1109,1287,91.65299999999999,1,1.09,1 초,128 MB
280,1007,벡터 매칭,"수학,브루트포스 알고리즘","124,125","스페셜 저지,분류",1092,4428,36.473,14,2.74,2 초,512 MB
281,10823,더하기 2,"수학,문자열,사칙연산","124,158,121",분류,1085,2399,55.527,4,1.8,1 초,256 MB
282,1059,좋은 구간,"수학,브루트포스 알고리즘","124,125",분류,1080,5229,25.924,6,3.86,2 초,128 MB
283,4766,일반 화학 실험,"수학,사칙연산","124,121","출처,다국어,분류",1080,1524,75.789,3,1.32,1 초,128 MB
284,17087,숨바꼭질 6,"수학,정수론,유클리드 호제법","124,95,26",분류,1058,2560,50.285,10,1.99,1 초,512 MB
285,2399,거리의 합,수학,124,분류,1057,3183,42.518,4,2.35,1 초,128 MB
286,5613,계산기 프로그램,"수학,사칙연산","124,121","출처,다국어,분류",1048,1741,70.007,3,1.43,1 초,128 MB
287,1837,암호제작,"수학,임의 정밀도 / 큰 수 연산","124,117","출처,다국어,분류",1037,6176,24.976,3,4.0,2 초,256 MB
288,2033,반올림,"수학,구현","124,102",분류,1035,3255,38.164,5,2.62,2 초,128 MB
289,15780,멀티탭 충분하니?,"수학,사칙연산","124,121","출처,분류",1035,2290,54.733000000000004,3,1.83,1 초,512 MB
290,6376,e 계산,수학,124,"출처,다국어,분류",1012,2697,43.696000000000005,4,2.29,1 초,128 MB
291,10834,벨트,"수학,구현,사칙연산","124,102,121","출처,분류",1006,3227,44.791000000000004,3,2.23,1 초,256 MB
292,11502,세 개의 소수 문제,"수학,브루트포스 알고리즘,정수론,소수 판정,에라토스테네스의 체","124,125,95,9,67","스페셜 저지,출처,다국어,분류",988,2072,59.02,8,1.69,1 초,256 MB
293,1017,소수 쌍,"수학,정수론,소수 판정,이분 매칭,에라토스테네스의 체","124,95,9,13,67","출처,분류",981,6779,20.344,18,4.92,2 초,128 MB
294,17173,배수들의 합,수학,124,"출처,분류",967,1404,77.422,4,1.29,1 초,512 MB
295,14928,큰 수 (BIG),"수학,임의 정밀도 / 큰 수 연산","124,117","출처,분류",962,1810,66.071,1,1.51,2 초,512 MB
296,11689,"GCD(n, k) = 1","수학,정수론,오일러 피 함수","124,95,151",분류,957,3940,34.510999999999996,16,2.9,1 초,256 MB
297,10419,지각,"수학,구현,사칙연산","124,102,121","출처,분류",956,1457,74.571,3,1.34,1 초,256 MB
298,13866,팀 나누기,"수학,구현","124,102","출처,다국어,분류",950,1593,65.024,2,1.54,2 초,512 MB
299,6749,Next in line,"수학,사칙연산","124,121","출처,다국어,분류",949,1150,89.10799999999999,1,1.12,1 초,128 MB
300,5724,파인만,"수학,사칙연산","124,121","출처,다국어,분류",940,1299,80.687,4,1.24,1 초,128 MB
301,1790,수 이어 쓰기 2,"수학,구현","124,102",분류,933,4350,32.361999999999995,10,3.09,2 초,64 MB
302,16561,3의 배수,"수학,조합론","124,6","출처,분류",933,1714,65.612,3,1.52,0.1 초,128 MB
303,2755,이번학기 평점은 몇점?,"수학,구현,사칙연산","124,102,121",분류,922,3182,34.845,5,2.87,1 초,128 MB
304,9546,3000번 버스,"수학,사칙연산","124,121","출처,다국어,분류",919,1406,72.937,4,1.37,1 초,128 MB
305,10422,괄호,"수학,다이나믹 프로그래밍,조합론","124,25,6","출처,분류",917,4166,29.909000000000002,12,3.34,2 초,256 MB
306,7510,고급 수학,수학,124,"출처,다국어,분류",914,1934,51.843,3,1.93,1 초,128 MB
307,9094,수학적 호기심,"수학,브루트포스 알고리즘","124,125","출처,다국어,분류",913,1633,71.217,3,1.4,1 초,128 MB
308,1952,달팽이2,"수학,구현","124,102",분류,910,2093,53.372,3,1.87,2 초,128 MB
309,11024,더하기 4,"수학,구현,문자열,사칙연산","124,102,158,121",분류,908,1805,60.695,3,1.65,1 초,256 MB
310,14470,전자레인지,"수학,구현,시뮬레이션","124,102,141","출처,다국어,분류",908,1183,81.071,2,1.23,2 초,512 MB
311,18301,Rats,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",908,1161,82.92200000000001,1,1.21,1 초,512 MB
312,3029,경고,"수학,구현,문자열","124,102,158","출처,다국어,분류",890,2558,39.679,3,2.52,1 초,128 MB
313,6502,동혁 피자,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",889,1974,50.254,4,1.99,1 초,128 MB
314,1027,고층 건물,"수학,기하학","124,100","출처,분류",887,3552,33.662,12,2.97,2 초,128 MB
315,2417,정수 제곱근,"수학,이분 탐색","124,12","출처,다국어,분류",885,2826,40.783,6,2.46,1 초,128 MB
316,2948,2009년,"수학,구현","124,102","출처,다국어,분류",878,2226,42.641999999999996,4,2.35,1 초,128 MB
317,4375,1,"수학,브루트포스 알고리즘,정수론","124,125,95","출처,다국어,분류",877,3028,37.224000000000004,8,2.69,1 초,128 MB
318,13420,사칙연산,"수학,문자열,사칙연산","124,158,121","출처,분류",877,1848,52.452,4,1.91,1 초,128 MB
319,1284,집 주소,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",876,1220,79.27600000000001,3,1.26,1 초,128 MB
320,19532,수학은 비대면강의입니다,"수학,브루트포스 알고리즘","124,125","출처,분류",869,2370,46.821000000000005,4,2.14,1 초 (추가 시간 없음),1024 MB
321,16917,양념 반 후라이드 반,"수학,구현,시뮬레이션","124,102,141",분류,861,1746,59.257,3,1.69,2 초,512 MB
322,8974,희주의 수학시험,"수학,사칙연산","124,121","출처,다국어,분류",851,1667,57.076,5,1.75,1 초,128 MB
323,12833,XORXORXOR,수학,124,분류,842,1252,79.28399999999999,3,1.26,1 초,512 MB
324,2824,최대공약수,"수학,구현,정수론","124,102,95","출처,다국어,분류",839,5497,22.29,11,4.49,1 초,192 MB
325,17103,골드바흐 파티션,"수학,정수론,소수 판정,에라토스테네스의 체","124,95,9,67",분류,836,2656,42.61,9,2.35,0.5 초,512 MB
326,1731,추론,수학,124,분류,824,1723,54.533,4,1.83,2 초,128 MB
327,2018,수들의 합 5,"수학,두 포인터","124,80",분류,818,1750,59.751999999999995,6,1.67,2 초,32 MB
328,11179,2진수 뒤집기,수학,124,"출처,다국어,분류",817,1085,85.016,5,1.18,1 초,256 MB
329,2991,사나운 개,"수학,사칙연산","124,121","출처,다국어,분류",813,1413,64.016,3,1.56,1 초,128 MB
330,14491,9진수,"수학,구현","124,102","출처,분류",811,1312,69.733,3,1.43,2 초,512 MB
331,4892,숫자 맞추기 게임,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",802,1202,72.711,3,1.38,1 초,128 MB
332,2942,퍼거슨과 사과,수학,124,"스페셜 저지,출처,다국어,분류",788,2925,38.477,9,2.6,1 초,128 MB
333,6131,완전 제곱수,"수학,사칙연산","124,121","출처,다국어,분류",786,1186,73.321,3,1.36,1 초,128 MB
334,15633,Fan Death,"수학,정수론,소수 판정","124,95,9","출처,분류",786,1591,53.836000000000006,3,1.86,1 초,256 MB
335,14726,신용카드 판별,"수학,구현,사칙연산","124,102,121","출처,분류",782,1609,64.256,5,1.56,1 초,128 MB
336,15965,K번째 소수,"수학,정수론,소수 판정,에라토스테네스의 체","124,95,9,67","서브태스크,출처,분류",777,2986,42.36600000000001,9,2.36,2 초,256 MB
337,3474,교수가 된 현우,"수학,정수론","124,95","출처,다국어,분류",776,2389,40.735,7,2.45,1 초,128 MB
338,15726,이칙연산,"수학,사칙연산","124,121","출처,분류",774,2738,33.275999999999996,2,3.01,1 초,128 MB
339,2986,파스칼,"수학,정수론","124,95","출처,다국어,분류",772,3678,27.434,8,3.65,1 초,128 MB
340,2608,로마 숫자,"수학,구현,문자열","124,102,158","출처,분류",771,2038,48.43,10,2.06,1 초,128 MB
341,1312,소수,수학,124,분류,764,2400,43.806999999999995,5,2.28,2 초,128 MB
342,20492,세금,"수학,사칙연산","124,121","출처,분류",763,1206,68.987,1,1.45,1 초,1024 MB
343,1402,아무래도이문제는A번난이도인것같다,"수학,구성적","124,128",분류,762,2087,47.536,5,2.1,2 초,128 MB
344,12756,고급 여관,"수학,사칙연산","124,121","출처,분류",762,1515,57.163999999999994,3,1.75,1 초,128 MB
345,13136,Do Not Touch Anything,수학,124,"출처,분류",761,1643,51.875,2,1.93,1 초,32 MB
346,16968,차량 번호판 1,"수학,조합론,백트래킹","124,6,5",분류,761,1487,62.275,4,1.61,1 초,512 MB
347,8394,악수,"수학,다이나믹 프로그래밍","124,25","출처,다국어,분류",760,1925,48.5,7,2.06,1 초,256 MB
348,1947,선물 전달,"수학,다이나믹 프로그래밍,조합론","124,25,6",분류,758,2066,45.416000000000004,13,2.2,2 초,128 MB
349,1342,행운의 문자열,"수학,브루트포스 알고리즘,조합론,백트래킹","124,125,6,5",분류,750,2425,42.906000000000006,11,2.33,2 초,256 MB
350,1111,IQ Test,"수학,구현,브루트포스 알고리즘","124,102,125",분류,750,6443,16.674,14,6.0,2 초,128 MB
351,1484,다이어트,"수학,두 포인터","124,80",분류,725,2492,34.606,12,2.89,2 초,128 MB
352,2622,삼각형만들기,수학,124,"출처,분류",716,1930,50.636,4,1.97,1 초,128 MB
353,9501,꿍의 우주여행,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",715,961,82.947,3,1.21,2 초,128 MB
354,16922,로마 숫자 만들기,"수학,구현,조합론,백트래킹","124,102,6,5",분류,713,1558,57.733000000000004,8,1.73,2 초,512 MB
355,18247,겨울왕국 티켓 예매,"수학,사칙연산","124,121","출처,분류",711,1422,55.808,3,1.79,1 초,512 MB
356,11134,쿠키애호가,"수학,사칙연산","124,121","출처,다국어,분류",706,975,79.059,3,1.26,1 초,256 MB
357,14568,2017 연세대학교 프로그래밍 경시대회,"수학,사칙연산","124,121","출처,분류",705,1664,48.788999999999994,3,2.05,1 초,128 MB
358,14730,謎紛芥索紀 (Small),"수학,미적분학","124,111","출처,분류",705,907,86.71600000000001,5,1.15,1 초,128 MB
359,1500,최대 곱,수학,124,분류,704,1535,55.302,10,1.81,2 초,128 MB
360,2022,사다리,"수학,이분 탐색,기하학,선형대수학,피타고라스 정리","124,12,100,144,60","스페셜 저지,출처,다국어,분류",699,2266,52.556000000000004,10,1.9,2 초,128 MB
361,5691,평균 중앙값 문제,수학,124,"출처,다국어,분류",695,928,81.861,4,1.22,1 초,128 MB
362,15792,A/B - 2,"수학,구현,사칙연산,임의 정밀도 / 큰 수 연산","124,102,121,117","서브태스크,스페셜 저지,분류",689,3057,37.203,3,2.69,0.5 초 (추가 시간 없음),512 MB
363,18096,Арифметическая магия,수학,124,"출처,다국어,분류",689,802,92.359,1,1.08,2 초,512 MB
